trace_id,gate_number,gate_name,gate_status,risk_score,risk_level,action_taken,risk_flags,public_summary,admin_summary,latency_ms,created_at
3d6cae4a-00bc-43ef-9c1d-f5240090a1a8,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 4342. Sources used: 5.,0,2026-07-12 08:55:23.235925+00
3d6cae4a-00bc-43ef-9c1d-f5240090a1a8,5,Gate 5 - Output Claim Verification,pass,0,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": true}",Jawaban telah diverifikasi terhadap sumber resmi.,11/11 klaim didukung sumber (confidence 100%). Jawaban hasil satu kali regenerasi korektif (§11.6).,17657,2026-07-12 08:55:23.235925+00
3d827c83-f7d1-4bc9-8d62-ef7f2cc590c3,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-12 06:29:28.149901+00
3d827c83-f7d1-4bc9-8d62-ef7f2cc590c3,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 8 of 8 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 8 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,1,2026-07-12 06:29:28.149901+00
3d827c83-f7d1-4bc9-8d62-ef7f2cc590c3,3,Gate 3 - Graph-Document Consistency Check,pass,,low,8 of 8 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"8 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-12 06:29:28.149901+00
3d827c83-f7d1-4bc9-8d62-ef7f2cc590c3,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 3973. Sources used: 5.,0,2026-07-12 06:29:28.149901+00
3d827c83-f7d1-4bc9-8d62-ef7f2cc590c3,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-12 06:29:28.149901+00
3de24d7f-bba0-4130-baf3-b388a84787fe,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-12 08:59:08.426735+00
3de24d7f-bba0-4130-baf3-b388a84787fe,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,3,2026-07-12 08:59:08.426735+00
3de24d7f-bba0-4130-baf3-b388a84787fe,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",7,2026-07-12 08:59:08.426735+00
3de24d7f-bba0-4130-baf3-b388a84787fe,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 2556. Sources used: 5.,0,2026-07-12 08:59:08.426735+00
3de24d7f-bba0-4130-baf3-b388a84787fe,5,Gate 5 - Output Claim Verification,pass,0,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,3/3 klaim didukung sumber (confidence 100%).,1413,2026-07-12 08:59:08.426735+00
3f7b0e69-8b7c-4e25-a97f-df47f2785c47,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-12 07:12:04.399614+00
3f7b0e69-8b7c-4e25-a97f-df47f2785c47,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,2,2026-07-12 07:12:04.399614+00
3f7b0e69-8b7c-4e25-a97f-df47f2785c47,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",5,2026-07-12 07:12:04.399614+00
3f7b0e69-8b7c-4e25-a97f-df47f2785c47,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 2964. Sources used: 5.,0,2026-07-12 07:12:04.399614+00
3f7b0e69-8b7c-4e25-a97f-df47f2785c47,5,Gate 5 - Output Claim Verification,fallback,0.17,high,Found 1 unsupported critical claim(s),"{""unsupported_claims"": 1, ""unsupported_claim_texts"": [""Jadwal Pelaksanaan (Gelombang 1):**\n*   **Pendaftaran dan Melengkapi Berkas**: 9 Februari 2026 s/d 15 Maret 2026\n*   **Verifikasi Berkas**: 10 Februari 2025 s/d 27 Maret 2026\n*   *""], ""regenerated"": false}",Jawaban tidak dapat diverifikasi sepenuhnya sehingga digantikan dengan pesan aman.,5/6 klaim didukung sumber (confidence 83%).,15199,2026-07-12 07:12:04.399614+00
3fa533ee-d89f-4676-b79c-20cf19b0b4be,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-13 05:07:55.711655+00
3fa533ee-d89f-4676-b79c-20cf19b0b4be,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,7,2026-07-13 05:07:55.711655+00
3fa533ee-d89f-4676-b79c-20cf19b0b4be,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",5,2026-07-13 05:07:55.711655+00
3fa533ee-d89f-4676-b79c-20cf19b0b4be,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 4413. Sources used: 5.,0,2026-07-13 05:07:55.711655+00
3fa533ee-d89f-4676-b79c-20cf19b0b4be,5,Gate 5 - Output Claim Verification,pass,0,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,2/2 klaim didukung sumber (confidence 100%).,1317,2026-07-13 05:07:55.711655+00
3fb9c953-5864-46a3-9612-99eb7aff33b9,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-12 07:12:25.320362+00
3fb9c953-5864-46a3-9612-99eb7aff33b9,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 8 of 8 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 8 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,1,2026-07-12 07:12:25.320362+00
3fb9c953-5864-46a3-9612-99eb7aff33b9,3,Gate 3 - Graph-Document Consistency Check,pass,,low,8 of 8 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"8 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-12 07:12:25.320362+00
3fb9c953-5864-46a3-9612-99eb7aff33b9,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 2674. Sources used: 5.,0,2026-07-12 07:12:25.320362+00
3fb9c953-5864-46a3-9612-99eb7aff33b9,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-12 07:12:25.320362+00
41eef3be-a033-4362-baa5-72ee0b6079fa,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-12 08:07:09.230577+00
41eef3be-a033-4362-baa5-72ee0b6079fa,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 7 of 7 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 7 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,1,2026-07-12 08:07:09.230577+00
41eef3be-a033-4362-baa5-72ee0b6079fa,3,Gate 3 - Graph-Document Consistency Check,pass,,low,7 of 7 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"7 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-12 08:07:09.230577+00
41eef3be-a033-4362-baa5-72ee0b6079fa,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 2941. Sources used: 5.,0,2026-07-12 08:07:09.230577+00
41eef3be-a033-4362-baa5-72ee0b6079fa,5,Gate 5 - Output Claim Verification,pass,0,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": true}",Jawaban telah diverifikasi terhadap sumber resmi.,8/8 klaim didukung sumber (confidence 100%). Jawaban hasil satu kali regenerasi korektif (§11.6).,17993,2026-07-12 08:07:09.230577+00
4291dcf3-3c61-4d9a-a616-844ff3bb295c,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-12 07:51:30.273531+00
44084982-ae38-4e91-88ed-194b4929fbb5,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-12 06:35:06.028894+00
44084982-ae38-4e91-88ed-194b4929fbb5,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 6 of 6 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 6 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,1,2026-07-12 06:35:06.028894+00
44084982-ae38-4e91-88ed-194b4929fbb5,3,Gate 3 - Graph-Document Consistency Check,pass,,low,6 of 6 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"6 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-12 06:35:06.028894+00
44084982-ae38-4e91-88ed-194b4929fbb5,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 2810. Sources used: 5.,0,2026-07-12 06:35:06.028894+00
44084982-ae38-4e91-88ed-194b4929fbb5,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-12 06:35:06.028894+00
45fbbbce-47ba-4c1e-91a0-4ed37bb24969,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-12 08:03:32.427992+00
45fbbbce-47ba-4c1e-91a0-4ed37bb24969,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 8 of 8 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 8 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,1,2026-07-12 08:03:32.427992+00
45fbbbce-47ba-4c1e-91a0-4ed37bb24969,3,Gate 3 - Graph-Document Consistency Check,pass,,low,8 of 8 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"8 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",9,2026-07-12 08:03:32.427992+00
45fbbbce-47ba-4c1e-91a0-4ed37bb24969,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 2839. Sources used: 5.,0,2026-07-12 08:03:32.427992+00
45fbbbce-47ba-4c1e-91a0-4ed37bb24969,5,Gate 5 - Output Claim Verification,pass,0,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,1/1 klaim didukung sumber (confidence 100%).,1689,2026-07-12 08:03:32.427992+00
4631b932-4b33-4c01-b2f9-29f173dde4c3,1,Gate 1 - Input Intent Integrity Check,block,0.25,critical,Blocked request,"{""matched_signal_count"": 1}",Permintaan Anda tidak dapat diproses karena terindikasi melanggar kebijakan.,Input contains 1 risk signals exceeding reject threshold,0,2026-07-13 13:14:20.430474+00
4690f1b7-b389-4438-b8a8-e72b8fde2e7a,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-12 03:37:18.651765+00
4690f1b7-b389-4438-b8a8-e72b8fde2e7a,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 8 of 8 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 8 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,2,2026-07-12 03:37:18.651765+00
4690f1b7-b389-4438-b8a8-e72b8fde2e7a,3,Gate 3 - Graph-Document Consistency Check,pass,,low,8 of 8 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"8 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",1,2026-07-12 03:37:18.651765+00
4690f1b7-b389-4438-b8a8-e72b8fde2e7a,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 2890. Sources used: 5.,0,2026-07-12 03:37:18.651765+00
4690f1b7-b389-4438-b8a8-e72b8fde2e7a,5,Gate 5 - Output Claim Verification,pass,0,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,6/6 klaim didukung sumber (confidence 100%).,1869,2026-07-12 03:37:18.651765+00
4b52d9a1-be8e-4d21-9493-77ccf247e84a,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-12 03:26:36.983248+00
4b52d9a1-be8e-4d21-9493-77ccf247e84a,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 8 of 8 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 8 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,1,2026-07-12 03:26:36.983248+00
4b52d9a1-be8e-4d21-9493-77ccf247e84a,3,Gate 3 - Graph-Document Consistency Check,pass,,low,8 of 8 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"8 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-12 03:26:36.983248+00
4b52d9a1-be8e-4d21-9493-77ccf247e84a,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 2824. Sources used: 5.,0,2026-07-12 03:26:36.983248+00
4b52d9a1-be8e-4d21-9493-77ccf247e84a,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-12 03:26:36.983248+00
4cc1cc48-3a3a-430a-be1f-a8aa977e98bf,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-12 08:10:09.890166+00
4cc1cc48-3a3a-430a-be1f-a8aa977e98bf,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,2,2026-07-12 08:10:09.890166+00
